Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
1345,IN-2015-131758,5/28/2015,6/1/2015,Standard Class,KB-16315,Raj Mishra,Consumer,India,Ranchi,Jharkhand,651553,East,OFF-LA-10000262,Office Supplies,Labels,Avery 494,1089.68,5,0.0,501.25
1346,IN-2014-118339,3/17/2014,3/24/2014,Standard Class,BN-11515,Deepa Pandey,Consumer,India,Delhi,Delhi,304355,Central,OFF-AP-10001154,Office Supplies,Appliances,Bionaire Personal Warm Mist Humidifier/Vaporizer,7830.63,2,0.0,3053.95
1347,IN-2014-118339,3/17/2014,3/24/2014,Standard Class,BN-11515,Deepa Pandey,Consumer,India,Varanasi,Uttar Pradesh,105887,Central,OFF-PA-10000466,Office Supplies,Paper,"Memo Book, 100 Message Capacity, 5 3/8 x 11",3939.53,7,0.0,1969.76
1348,IN-2014-118339,3/17/2014,3/24/2014,Standard Class,BN-11515,Deepa Pandey,Consumer,India,Agra,Uttar Pradesh,714663,Central,OFF-AR-10003829,Office Supplies,Art,Newell 35,1643.28,6,0.0,476.55
1349,IN-2014-118339,3/17/2014,3/24/2014,Standard Class,BN-11515,Deepa Pandey,Consumer,India,Lucknow,Uttar Pradesh,425468,Central,OFF-BI-10001758,Office Supplies,Binders,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,4458.9,10,0.0,2095.68
1350,IN-2014-118339,3/17/2014,3/24/2014,Standard Class,BN-11515,Deepa Pandey,Consumer,India,Lucknow,Uttar Pradesh,444406,Central,OFF-BI-10000136,Office Supplies,Binders,Avery Non-Stick Heavy Duty View Round Locking Ring Binders,2995.98,6,0.0,1438.07
1351,IN-2014-153976,10/3/2014,10/8/2014,Second Class,BP-11290,Suresh Sharma,Consumer,India,Indore,Madhya Pradesh,198679,Central,FUR-CH-10002880,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",21566.3,3,0.3,-5853.71
1352,IN-2016-162901,3/28/2016,3/31/2016,First Class,AS-10045,Deepa Yadav,Corporate,India,Bengaluru,Karnataka,486785,South,OFF-ST-10000649,Office Supplies,Storage,Hanging Personal Folder File,2621.9,2,0.0,655.48
1353,IN-2017-162978,5/4/2017,5/9/2017,Standard Class,LW-16990,Manish Chaudhary,Corporate,India,Ahmedabad,Gujarat,366086,West,TEC-PH-10003092,Technology,Phones,Motorola L804,15360.66,5,0.2,1728.07
1354,IN-2017-162978,5/4/2017,5/9/2017,Standard Class,LW-16990,Manish Chaudhary,Corporate,India,Vadodara,Gujarat,627217,West,OFF-PA-10002250,Office Supplies,Paper,Things To Do Today Pad,1470.44,3,0.0,705.81
1355,IN-2017-162978,5/4/2017,5/9/2017,Standard Class,LW-16990,Manish Chaudhary,Corporate,India,Rajkot,Gujarat,113625,West,FUR-TA-10003473,Furniture,Tables,Bretford Rectangular Conference Table Tops,25125.48,1,0.2,942.21
1356,IN-2014-160444,7/5/2014,7/5/2014,Same Day,DC-12850,Riya Agarwal,Consumer,India,Jaipur,Rajasthan,736249,Central,OFF-ST-10001522,Office Supplies,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",18434.8,3,0.2,-3686.96
1357,IN-2014-160444,7/5/2014,7/5/2014,Same Day,DC-12850,Riya Agarwal,Consumer,India,Kanpur,Uttar Pradesh,386290,Central,OFF-ST-10000563,Office Supplies,Storage,Wipro Bankers Box Stor/Drawer Steel Plus,23498.9,11,0.2,-2937.36
1358,IN-2016-145247,5/5/2016,5/7/2016,First Class,ND-18370,Rahul Chaudhary,Consumer,India,Bengaluru,Karnataka,135156,South,OFF-PA-10003641,Office Supplies,Paper,Xerox 1909,6608.19,3,0.0,3039.77
1359,IN-2017-160045,4/26/2017,4/27/2017,First Class,LB-16735,Vivek Das,Consumer,India,Bhopal,Madhya Pradesh,778657,Central,FUR-FU-10000010,Furniture,Furnishings,"DAX Value U-Channel Document Frames, Easel Back",166.0,1,0.6,-120.35
1360,IN-2014-151925,9/26/2014,10/1/2014,Second Class,KT-16465,Rekha Ghosh,Consumer,India,Rajkot,Gujarat,388307,West,FUR-CH-10002961,Furniture,Chairs,"Leather Task Chair, Black",12154.93,2,0.2,0.0
1361,IN-2017-125199,10/19/2017,10/25/2017,Standard Class,HM-14860,Pooja Patel,Corporate,India,Cuttack,Odisha,772844,East,OFF-AR-10002956,Office Supplies,Art,Boston 16801 Nautilus Battery Pencil Sharpener,10291.88,7,0.2,771.89
1362,IN-2017-125199,10/19/2017,10/25/2017,Standard Class,HM-14860,Pooja Patel,Corporate,India,Kolkata,West Bengal,601989,East,OFF-PA-10004041,Office Supplies,Paper,"It's Hot Message Books with Stickers, 2 3/4"" x 5""",1977.28,4,0.2,617.9
1363,IN-2017-125199,10/19/2017,10/25/2017,Standard Class,HM-14860,Pooja Patel,Corporate,India,Siliguri,West Bengal,517641,East,TEC-PH-10001336,Technology,Phones,Digium D40 VoIP phone,25849.6,4,0.4,-4739.09
1364,IN-2017-155425,11/10/2017,11/11/2017,First Class,AB-10600,Gaurav Rao,Corporate,India,Mumbai,Maharashtra,146050,West,OFF-BI-10001036,Office Supplies,Binders,Cardinal EasyOpen D-Ring Binders,3205.4,14,0.7,-2136.93
1365,IN-2017-155425,11/10/2017,11/11/2017,First Class,AB-10600,Gaurav Rao,Corporate,India,Nashik,Maharashtra,829283,West,TEC-MA-10003183,Technology,Machines,DYMO CardScan Personal V9 Business Card Scanner,8015.5,2,0.7,-5343.67
1366,IN-2017-155425,11/10/2017,11/11/2017,First Class,AB-10600,Gaurav Rao,Corporate,India,Nagpur,Maharashtra,838474,West,TEC-AC-10001314,Technology,Accessories,Case Logic 2.4GHz Wireless Keyboard,20035.99,6,0.2,-3005.4
1367,IN-2017-155425,11/10/2017,11/11/2017,First Class,AB-10600,Gaurav Rao,Corporate,India,Surat,Gujarat,365329,West,TEC-PH-10002563,Technology,Phones,Adtran 1202752G1,16832.26,2,0.2,1262.42
1368,IN-2017-155425,11/10/2017,11/11/2017,First Class,AB-10600,Gaurav Rao,Corporate,India,Nashik,Maharashtra,387492,West,FUR-CH-10003312,Furniture,Chairs,HNI 2090 Pillow Soft Series Mid Back Swivel/Tilt Chairs,75077.86,4,0.2,-12200.15
1369,IN-2017-133249,7/8/2017,7/11/2017,First Class,SZ-20035,Aditi Kapoor,Home Office,India,Pune,Maharashtra,755643,West,FUR-FU-10001588,Furniture,Furnishings,"Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black",12182.65,5,0.0,5238.54
1370,IN-2015-103471,12/24/2015,12/28/2015,Standard Class,JR-15670,Sunita Chakraborty,Consumer,India,Nagpur,Maharashtra,160006,West,FUR-BO-10002613,Furniture,Bookcases,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",49269.84,7,0.7,-65693.12
1371,IN-2015-103471,12/24/2015,12/28/2015,Standard Class,JR-15670,Sunita Chakraborty,Consumer,India,Surat,Gujarat,699975,West,OFF-AR-10003405,Office Supplies,Art,"Dixon My First Ticonderoga Pencil, #2",1172.34,3,0.2,131.89
1372,IN-2017-136672,3/7/2017,3/12/2017,Standard Class,MG-17890,Kavya Malhotra,Home Office,India,Kolkata,West Bengal,963319,East,TEC-AC-10004510,Technology,Accessories,boAt Desktop MK120 Mouse and keyboard Combo,4098.18,3,0.0,409.82
1373,IN-2014-157021,4/1/2014,4/6/2014,Second Class,KM-16720,Ananya Khan,Consumer,India,Nagpur,Maharashtra,131904,West,OFF-LA-10002312,Office Supplies,Labels,Avery 490,2471.6,2,0.0,1235.8
1374,IN-2014-157021,4/1/2014,4/6/2014,Second Class,KM-16720,Ananya Khan,Consumer,India,Pune,Maharashtra,852908,West,OFF-BI-10000042,Office Supplies,Binders,"Pressboard Data Binder, Crimson, 12"" X 8 1/2""",1426.85,4,0.2,463.73
1375,IN-2015-120362,9/14/2015,9/19/2015,Standard Class,CA-12265,Ajay Sharma,Consumer,India,Nagpur,Maharashtra,593679,West,FUR-TA-10003008,Furniture,Tables,"Lesro Round Back Collection Coffee Table, End Table",76214.62,5,0.0,9907.9
1376,IN-2014-126361,8/4/2014,8/9/2014,Second Class,VD-21670,Vivek Pandey,Consumer,India,Ahmedabad,Gujarat,737058,West,OFF-AP-10003590,Office Supplies,Appliances,Hoover WindTunnel Plus Canister Vacuum,90994.12,3,0.0,25478.36
1377,IN-2014-126361,8/4/2014,8/9/2014,Second Class,VD-21670,Vivek Pandey,Consumer,India,Ahmedabad,Gujarat,762951,West,OFF-PA-10000806,Office Supplies,Paper,Xerox 1934,37394.64,8,0.0,18323.37
1378,IN-2014-126361,8/4/2014,8/9/2014,Second Class,VD-21670,Vivek Pandey,Consumer,India,Mumbai,Maharashtra,576557,West,OFF-AR-10000896,Office Supplies,Art,Newell 329,1369.4,5,0.0,356.04
1379,IN-2014-126361,8/4/2014,8/9/2014,Second Class,VD-21670,Vivek Pandey,Consumer,India,Vadodara,Gujarat,614117,West,TEC-PH-10002310,Technology,Phones,Panasonic KX T7731-B Digital phone,33396.66,5,0.2,2922.21
1380,IN-2014-126361,8/4/2014,8/9/2014,Second Class,VD-21670,Vivek Pandey,Consumer,India,Rajkot,Gujarat,282212,West,OFF-ST-10002289,Office Supplies,Storage,"Safco Wire Cube Shelving System, For Use as 4 or 5 14"" Cubes, Black",13268.15,5,0.0,663.41
1381,IN-2014-126361,8/4/2014,8/9/2014,Second Class,VD-21670,Vivek Pandey,Consumer,India,Ahmedabad,Gujarat,596446,West,OFF-BI-10002852,Office Supplies,Binders,Ibico Standard Transparent Covers,1100.86,1,0.2,399.06
1382,IN-2016-100566,9/3/2016,9/9/2016,Standard Class,JK-16120,Chetan Desai,Home Office,India,Varanasi,Uttar Pradesh,886364,Central,FUR-FU-10003394,Furniture,Furnishings,"Tenex ""The Solids"" Textured Chair Mats",7009.99,3,0.6,-7535.74
1383,IN-2016-108504,2/5/2016,2/5/2016,Same Day,PP-18955,Manish Mishra,Home Office,India,Madurai,Tamil Nadu,779003,South,OFF-ST-10002344,Office Supplies,Storage,"Carina 42""Hx23 3/4""W Media Storage Unit",6761.83,1,0.0,135.24
1384,IN-2016-108504,2/5/2016,2/5/2016,Same Day,PP-18955,Manish Mishra,Home Office,India,Chennai,Tamil Nadu,887046,South,OFF-PA-10001289,Office Supplies,Paper,White Computer Printout Paper by Universal,29128.14,9,0.0,14272.79
1385,IN-2016-108504,2/5/2016,2/5/2016,Same Day,PP-18955,Manish Mishra,Home Office,India,Bengaluru,Karnataka,672089,South,OFF-FA-10000053,Office Supplies,Fasteners,Revere Boxed Rubber Bands by Revere,789.08,5,0.0,15.78
1386,IN-2016-108504,2/5/2016,2/5/2016,Same Day,PP-18955,Manish Mishra,Home Office,India,Chennai,Tamil Nadu,946652,South,FUR-FU-10004091,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Black",1573.14,3,0.0,597.79
1387,IN-2016-108504,2/5/2016,2/5/2016,Same Day,PP-18955,Manish Mishra,Home Office,India,Kochi,Kerala,208933,South,FUR-BO-10004015,Furniture,Bookcases,"Godrej Andora Bookcase, Maple/Graphite Gray Finish",20038.33,2,0.0,4408.43
1388,IN-2016-108504,2/5/2016,2/5/2016,Same Day,PP-18955,Manish Mishra,Home Office,India,Coimbatore,Tamil Nadu,140048,South,OFF-EN-10003001,Office Supplies,Envelopes,Ames Color-File Green Diamond Border X-ray Mailers,14024.66,2,0.0,6591.59
1389,IN-2016-108504,2/5/2016,2/5/2016,Same Day,PP-18955,Manish Mishra,Home Office,India,Hyderabad,Telangana,487484,South,TEC-PH-10000215,Technology,Phones,Plantronics Cordless Phone Headset with In-line Volume - M214C,8754.98,3,0.0,2363.84
1390,IN-2016-108504,2/5/2016,2/5/2016,Same Day,PP-18955,Manish Mishra,Home Office,India,Mysuru,Karnataka,130237,South,TEC-PH-10003645,Technology,Phones,Aastra 57i VoIP phone,40483.3,3,0.0,10525.66
1391,IN-2016-108504,2/5/2016,2/5/2016,Same Day,PP-18955,Manish Mishra,Home Office,India,Bengaluru,Karnataka,742693,South,OFF-PA-10000357,Office Supplies,Paper,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",10268.0,3,0.0,5031.32
1392,IN-2016-108504,2/5/2016,2/5/2016,Same Day,PP-18955,Manish Mishra,Home Office,India,Kochi,Kerala,847960,South,OFF-ST-10004804,Office Supplies,Storage,"Belkin 19"" Vented Equipment Shelf, Black",12895.74,3,0.0,128.96
1393,IN-2016-108504,2/5/2016,2/5/2016,Same Day,PP-18955,Manish Mishra,Home Office,India,Coimbatore,Tamil Nadu,260633,South,OFF-PA-10003892,Office Supplies,Paper,Xerox 1943,28587.9,7,0.0,13436.31
1394,IN-2017-124828,7/3/2017,7/4/2017,First Class,YS-21880,Harish Pandey,Corporate,India,Kochi,Kerala,839916,South,OFF-AR-10003514,Office Supplies,Art,4009 Highlighters by Sanford,797.59,3,0.2,129.61
1395,IN-2017-117247,10/9/2017,10/14/2017,Standard Class,CK-12760,Ananya Ghosh,Corporate,India,Lucknow,Uttar Pradesh,871957,Central,FUR-TA-10002958,Furniture,Tables,"Bevis Oval Conference Table, Walnut",54479.58,5,0.5,-35956.52
1396,IN-2017-117247,10/9/2017,10/14/2017,Standard Class,CK-12760,Ananya Ghosh,Corporate,India,Delhi,Delhi,285501,Central,FUR-TA-10001676,Furniture,Tables,HNI 61000 Series Interactive Training Tables,5564.86,3,0.5,-3561.51
1397,IN-2016-124485,11/24/2016,11/26/2016,First Class,NC-18340,Amit Reddy,Consumer,India,Guwahati,Assam,992278,East,OFF-BI-10000822,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Light Blue, 9 1/2"" X 11""",1437.54,4,0.2,503.14
1398,IN-2016-124485,11/24/2016,11/26/2016,First Class,NC-18340,Amit Reddy,Consumer,India,Siliguri,West Bengal,238043,East,OFF-PA-10004971,Office Supplies,Paper,Xerox 196,965.26,2,0.0,472.98
1399,IN-2016-124485,11/24/2016,11/26/2016,First Class,NC-18340,Amit Reddy,Consumer,India,Dhanbad,Jharkhand,186847,East,TEC-AC-10002323,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,7381.4,4,0.0,959.58
1400,IN-2016-124485,11/24/2016,11/26/2016,First Class,NC-18340,Amit Reddy,Consumer,India,Bhubaneswar,Odisha,539953,East,OFF-PA-10004888,Office Supplies,Paper,Xerox 217,541.08,1,0.0,259.72
1401,IN-2016-159212,11/1/2016,11/5/2016,Standard Class,KM-16375,Ananya Sharma,Home Office,India,Bengaluru,Karnataka,974579,South,TEC-PH-10003988,Technology,Phones,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",1820.3,2,0.0,509.68
1402,IN-2016-159212,11/1/2016,11/5/2016,Standard Class,KM-16375,Ananya Sharma,Home Office,India,Madurai,Tamil Nadu,986888,South,OFF-EN-10002230,Office Supplies,Envelopes,Airmail Envelopes,21024.46,3,0.0,9881.5
1403,IN-2016-161396,4/19/2016,4/25/2016,Standard Class,GM-14455,Varun Ghosh,Home Office,India,Kolkata,West Bengal,225228,East,FUR-TA-10002622,Furniture,Tables,"Godrej Andora Conference Table, Maple/Graphite Gray Finish",17132.2,2,0.4,-4854.12
1404,IN-2016-161396,4/19/2016,4/25/2016,Standard Class,GM-14455,Varun Ghosh,Home Office,India,Guwahati,Assam,158770,East,OFF-PA-10000418,Office Supplies,Paper,Xerox 189,35019.9,5,0.2,12256.96
1405,IN-2014-118486,4/6/2014,4/8/2014,First Class,SD-20485,Farhan Patel,Home Office,India,Patna,Bihar,564915,East,OFF-SU-10004498,Office Supplies,Supplies,Martin-Yale Premier Letter Opener,860.38,1,0.2,-182.83
1406,IN-2014-118486,4/6/2014,4/8/2014,First Class,SD-20485,Farhan Patel,Home Office,India,Ranchi,Jharkhand,768444,East,FUR-TA-10001039,Furniture,Tables,KI Adjustable-Height Table,12922.79,3,0.4,-3015.32
1407,IN-2014-118486,4/6/2014,4/8/2014,First Class,SD-20485,Farhan Patel,Home Office,India,Siliguri,West Bengal,845108,East,TEC-AC-10004659,Technology,Accessories,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,9751.46,2,0.2,1828.4
1408,IN-2016-130407,9/2/2016,9/6/2016,Standard Class,KD-16270,Sunita Ghosh,Consumer,India,Kolkata,West Bengal,165352,East,OFF-AR-10002240,Office Supplies,Art,Panasonic KP-150 Electric Pencil Sharpener,6302.58,2,0.0,1638.67
1409,IN-2016-130407,9/2/2016,9/6/2016,Standard Class,KD-16270,Sunita Ghosh,Consumer,India,Cuttack,Odisha,429500,East,FUR-FU-10001967,Furniture,Furnishings,Telescoping Adjustable Floor Lamp,3338.33,2,0.0,834.58
1410,IN-2016-122245,9/25/2016,9/30/2016,Standard Class,AB-10105,Chetan Nair,Consumer,India,Surat,Gujarat,202210,West,FUR-TA-10002356,Furniture,Tables,Bevis Boat-Shaped Conference Table,32829.28,3,0.5,-17071.22
1411,IN-2017-105144,11/4/2017,11/11/2017,Standard Class,SZ-20035,Aditi Kapoor,Home Office,India,Kanpur,Uttar Pradesh,999563,Central,OFF-LA-10003923,Office Supplies,Labels,Alphabetical Labels for Top Tab Filing,1977.28,2,0.2,741.48
1412,IN-2016-136329,7/9/2016,7/13/2016,Standard Class,JD-15895,Vikram Agarwal,Corporate,India,Patna,Bihar,670512,East,FUR-CH-10002335,Furniture,Chairs,HNI GuestStacker Chair,34068.5,2,0.1,6056.62
1413,IN-2016-136329,7/9/2016,7/13/2016,Standard Class,JD-15895,Vikram Agarwal,Corporate,India,Bhubaneswar,Odisha,390956,East,FUR-FU-10000723,Furniture,Furnishings,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",13800.88,4,0.0,1242.08
1414,IN-2014-146640,6/30/2014,7/5/2014,Standard Class,HA-14905,Neha Das,Consumer,India,Cuttack,Odisha,993990,East,OFF-BI-10002867,Office Supplies,Binders,GBC Recycled Regency Composition Covers,27953.13,7,0.2,9084.77
1415,IN-2017-115994,1/28/2017,1/31/2017,Second Class,BT-11305,Karan Chakraborty,Home Office,India,Pune,Maharashtra,303614,West,TEC-AC-10000580,Technology,Accessories,boAt G13 Programmable Gameboard with LCD Display,20037.5,3,0.0,2204.12
1416,IN-2017-115994,1/28/2017,1/31/2017,Second Class,BT-11305,Karan Chakraborty,Home Office,India,Mumbai,Maharashtra,786927,West,FUR-FU-10003976,Furniture,Furnishings,"DAX Executive Solid Wood Document Frame, Desktop or Hang, Mahogany, 5 x 7",3151.29,3,0.0,1071.44
1417,IN-2015-126697,9/21/2015,9/24/2015,First Class,SV-20815,Amit Verma,Corporate,India,Kanpur,Uttar Pradesh,743829,Central,TEC-PH-10002922,Technology,Phones,ShoreTel ShorePhone IP 230 VoIP phone,79019.72,7,0.2,9877.47
1418,IN-2015-126697,9/21/2015,9/24/2015,First Class,SV-20815,Amit Verma,Corporate,India,Varanasi,Uttar Pradesh,873276,Central,TEC-AC-10004353,Technology,Accessories,Hypercom P1300 Pinpad,12625.2,3,0.2,2682.86
1419,IN-2015-126697,9/21/2015,9/24/2015,First Class,SV-20815,Amit Verma,Corporate,India,Delhi,Delhi,117484,Central,FUR-FU-10001706,Furniture,Furnishings,Longer-Life Soft White Bulbs,411.49,4,0.6,-123.45
1420,IN-2015-124800,9/26/2015,9/30/2015,Standard Class,RW-19540,Manish Malhotra,Corporate,India,Nashik,Maharashtra,448824,West,OFF-PA-10000501,Office Supplies,Paper,Petty Cash Envelope,7203.71,4,0.2,2611.35
1421,IN-2015-124800,9/26/2015,9/30/2015,Standard Class,RW-19540,Manish Malhotra,Corporate,India,Nagpur,Maharashtra,977944,West,OFF-BI-10000778,Office Supplies,Binders,GBC VeloBinder Electric Binding Machine,6061.1,2,0.7,-4040.73
1422,IN-2015-124800,9/26/2015,9/30/2015,Standard Class,RW-19540,Manish Malhotra,Corporate,India,Vadodara,Gujarat,804633,West,OFF-AP-10004980,Office Supplies,Appliances,3M Replacement Filter for Office Air Cleaner for 20' x 33' Room,5066.11,2,0.2,1203.2
1423,IN-2015-124800,9/26/2015,9/30/2015,Standard Class,RW-19540,Manish Malhotra,Corporate,India,Mumbai,Maharashtra,989433,West,OFF-BI-10003984,Office Supplies,Binders,Lock-Up Easel 'Spel-Binder',6432.09,9,0.7,-4931.27
1424,IN-2015-124800,9/26/2015,9/30/2015,Standard Class,RW-19540,Manish Malhotra,Corporate,India,Nagpur,Maharashtra,431853,West,OFF-ST-10000798,Office Supplies,Storage,2300 Heavy-Duty Transfer File Systems by Perma,10011.98,6,0.2,-125.15
1425,IN-2015-124800,9/26/2015,9/30/2015,Standard Class,RW-19540,Manish Malhotra,Corporate,India,Pune,Maharashtra,843764,West,TEC-PH-10001750,Technology,Phones,Samsung Rugby III,22040.66,5,0.2,1928.56
1426,IN-2015-124800,9/26/2015,9/30/2015,Standard Class,RW-19540,Manish Malhotra,Corporate,India,Nagpur,Maharashtra,277433,West,OFF-ST-10002743,Office Supplies,Storage,SAFCO Boltless Steel Shelving,30364.61,4,0.2,-7211.59
1427,IN-2015-164448,10/31/2015,11/4/2015,Second Class,DK-12835,Aarav Agarwal,Corporate,India,Surat,Gujarat,715354,West,OFF-BI-10002949,Office Supplies,Binders,Prestige Round Ring Binders,812.29,2,0.2,274.15
1428,IN-2015-164448,10/31/2015,11/4/2015,Second Class,DK-12835,Aarav Agarwal,Corporate,India,Pune,Maharashtra,857213,West,OFF-EN-10002600,Office Supplies,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",1231.62,5,0.0,591.18
1429,IN-2015-164448,10/31/2015,11/4/2015,Second Class,DK-12835,Aarav Agarwal,Corporate,India,Nagpur,Maharashtra,484047,West,OFF-BI-10003708,Office Supplies,Binders,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",2488.3,5,0.2,777.59
1430,IN-2015-164448,10/31/2015,11/4/2015,Second Class,DK-12835,Aarav Agarwal,Corporate,India,Ahmedabad,Gujarat,641422,West,OFF-LA-10003510,Office Supplies,Labels,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",35689.57,14,0.0,16417.2
1431,IN-2017-122700,11/26/2017,11/30/2017,Standard Class,LT-17110,Ajay Pillai,Consumer,India,Kolkata,West Bengal,114859,East,TEC-PH-10003092,Technology,Phones,Motorola L804,18432.79,8,0.4,-3379.35
1432,IN-2014-120768,12/19/2014,12/21/2014,Second Class,IM-15070,Shreya Joshi,Consumer,India,Visakhapatnam,Andhra Pradesh,796773,South,OFF-BI-10001191,Office Supplies,Binders,Canvas Sectional Post Binders,12755.46,6,0.0,6250.18
1433,IN-2014-120768,12/19/2014,12/21/2014,Second Class,IM-15070,Shreya Joshi,Consumer,India,Visakhapatnam,Andhra Pradesh,522757,South,OFF-SU-10004115,Office Supplies,Supplies,Acme Stainless Steel Office Snips,607.04,1,0.0,163.9
1434,IN-2014-120768,12/19/2014,12/21/2014,Second Class,IM-15070,Shreya Joshi,Consumer,India,Hyderabad,Telangana,536604,South,FUR-CH-10000513,Furniture,Chairs,High-Back Leather Manager's Chair,151958.31,14,0.0,13676.25
1435,IN-2016-153129,12/26/2016,12/30/2016,Standard Class,FP-14320,Amit Malhotra,Consumer,India,Rajkot,Gujarat,978409,West,OFF-PA-10003673,Office Supplies,Paper,Strathmore Photo Mount Cards,2830.65,5,0.0,1302.1
1436,IN-2017-106852,6/20/2017,6/27/2017,Standard Class,ST-20530,Rekha Kapoor,Consumer,India,Dhanbad,Jharkhand,800157,East,OFF-PA-10001639,Office Supplies,Paper,Xerox 203,2597.18,6,0.2,909.01
1437,IN-2017-106852,6/20/2017,6/27/2017,Standard Class,ST-20530,Rekha Kapoor,Consumer,India,Patna,Bihar,802169,East,OFF-AR-10003829,Office Supplies,Art,Newell 35,438.21,2,0.2,49.3
1438,IN-2015-139731,10/15/2015,10/15/2015,Same Day,JE-15745,Rahul Banerjee,Consumer,India,Jaipur,Rajasthan,164470,Central,TEC-AC-10004975,Technology,Accessories,Plantronics Audio 995 Wireless Stereo Headset,22033.98,3,0.2,3580.52
1439,IN-2015-139731,10/15/2015,10/15/2015,Same Day,JE-15745,Rahul Banerjee,Consumer,India,Lucknow,Uttar Pradesh,168110,Central,FUR-CH-10002024,Furniture,Chairs,HON 5400 Series Task Chairs for Big and Tall,204861.4,5,0.3,-29265.92
1440,IN-2017-122735,4/12/2017,4/15/2017,Second Class,BD-11320,Manoj Malhotra,Consumer,India,Dhanbad,Jharkhand,302312,East,OFF-BI-10004364,Office Supplies,Binders,Storex Dura Pro Binders,2479.95,5,0.0,1115.98
1441,IN-2017-122735,4/12/2017,4/15/2017,Second Class,BD-11320,Manoj Malhotra,Consumer,India,Kolkata,West Bengal,965125,East,OFF-PA-10001712,Office Supplies,Paper,Xerox 1948,3336.66,4,0.0,1501.5
